CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,LastPurchaseDate,Country,churn_90d,p_alive,bgnbd_churn
15789,358,1,351.3,351.3,1,2010-12-16 14:35:00,United Kingdom,1,1.0,0
15790,10,1,220.85,220.85,1,2011-11-29 14:53:00,United Kingdom,0,1.0,0
15791,44,2,1612.69,806.345,161,2011-10-27 10:14:00,United Kingdom,0,0.9999999996811537,0
15793,15,3,965.61,321.87,254,2011-11-25 09:31:00,United Kingdom,0,1.0,0
15795,150,1,610.01,610.01,1,2011-07-13 10:43:00,United Kingdom,1,1.0,0
15796,1,8,2711.56,338.945,302,2011-12-08 19:55:00,United Kingdom,0,1.0,0
15797,113,4,2207.4,551.85,207,2011-08-18 17:04:00,United Kingdom,1,1.0,0
15799,76,3,884.14,294.7133333333333,259,2011-09-25 12:46:00,United Kingdom,0,1.0,0
15800,107,2,699.0799999999999,349.53999999999996,140,2011-08-24 14:23:00,United Kingdom,1,0.9999999995152682,0
15801,46,3,1063.95,354.65000000000003,64,2011-10-24 13:52:00,United Kingdom,0,1.0,0
15802,143,1,451.42,451.42,1,2011-07-20 11:38:00,United Kingdom,1,1.0,0
15803,51,1,415.82000000000005,415.82000000000005,1,2011-10-19 14:56:00,United Kingdom,0,1.0,0
15804,1,13,4206.39,323.5684615384616,199,2011-12-09 12:31:00,United Kingdom,0,1.0,0
15805,23,17,5528.48,325.2047058823529,342,2011-11-16 16:32:00,United Kingdom,0,1.0,0
15806,46,3,784.58,261.5266666666667,231,2011-10-24 14:35:00,United Kingdom,0,1.0,0
15807,50,3,903.9000000000001,301.3,27,2011-10-20 14:10:00,United Kingdom,0,0.9999999994690223,0
15808,306,4,3734.9700000000003,933.7425000000001,64,2011-02-06 14:33:00,United Kingdom,1,0.9999999999999996,0
15809,36,5,515.77,103.154,267,2011-11-03 16:40:00,United Kingdom,0,1.0,0
15810,79,4,1391.98,347.995,219,2011-09-22 09:38:00,United Kingdom,0,1.0,0
15811,22,6,2218.62,369.77,344,2011-11-17 15:31:00,United Kingdom,0,1.0,0
15812,107,5,1801.14,360.228,211,2011-08-24 14:19:00,United Kingdom,1,1.0,0
15813,208,2,1303.9099999999999,651.9549999999999,32,2011-05-16 08:13:00,United Kingdom,1,0.9999999982291172,0
15814,17,4,1945.33,486.3325,34,2011-11-23 08:17:00,United Kingdom,0,1.0,0
15815,64,5,2100.6,420.12,197,2011-10-07 12:42:00,United Kingdom,0,1.0,0
15819,49,4,1905.45,476.3625,228,2011-10-21 14:50:00,United Kingdom,0,1.0,0
15820,320,1,206.98,206.98,1,2011-01-24 12:00:00,United Kingdom,1,1.0,0
15821,44,2,570.96,285.48,18,2011-10-26 15:48:00,United Kingdom,0,0.9999999994640734,0
15822,3,2,885.47,442.735,357,2011-12-06 14:50:00,United Kingdom,0,0.9999999997605897,0
15823,372,1,15.0,15.0,1,2010-12-02 15:08:00,United Kingdom,1,1.0,0
15825,172,1,532.94,532.94,1,2011-06-20 13:27:00,United Kingdom,1,1.0,0
15826,56,3,1654.31,551.4366666666666,155,2011-10-14 16:05:00,United Kingdom,0,0.9999999996508024,0
15827,73,14,1836.0900000000001,131.14928571428572,300,2011-09-27 15:35:00,United Kingdom,0,1.0,0
15829,99,2,636.14,318.07,42,2011-09-01 16:45:00,United Kingdom,1,0.9999999992298914,0
15830,38,1,576.0,576.0,1,2011-11-02 10:40:00,United Kingdom,0,1.0,0
15831,58,3,801.76,267.25333333333333,266,2011-10-12 13:14:00,United Kingdom,0,1.0,0
15832,254,1,836.79,836.79,1,2011-03-30 15:29:00,United Kingdom,1,1.0,0
15834,70,4,2233.75,558.4375,207,2011-09-30 14:41:00,United Kingdom,0,1.0,0
15835,44,4,954.09,238.5225,287,2011-10-26 15:47:00,United Kingdom,0,1.0,0
15836,50,1,137.37,137.37,1,2011-10-20 17:13:00,United Kingdom,0,1.0,0
15837,65,1,391.98,391.98,1,2011-10-06 09:01:00,United Kingdom,0,1.0,0
15838,11,19,33643.08,1770.6884210526316,357,2011-11-28 14:00:00,United Kingdom,0,1.0,0
15839,33,3,1048.49,349.49666666666667,115,2011-11-06 13:54:00,United Kingdom,0,1.0,0
15840,59,2,355.56,177.78,114,2011-10-12 09:08:00,United Kingdom,0,0.9999999996151201,0
15841,73,4,1224.06,306.015,267,2011-09-28 12:15:00,United Kingdom,0,1.0,0
15843,304,1,118.95000000000002,118.95000000000002,1,2011-02-09 10:19:00,United Kingdom,1,1.0,0
15844,46,1,130.73999999999998,130.73999999999998,1,2011-10-24 15:19:00,United Kingdom,0,1.0,0
15845,18,8,3711.77,463.97125,320,2011-11-22 09:42:00,United Kingdom,0,1.0,0
15847,38,2,389.27,194.635,250,2011-11-01 14:41:00,United Kingdom,0,0.9999999997135809,0
15850,19,2,238.85,119.425,149,2011-11-20 14:14:00,United Kingdom,0,0.9999999997253914,0
15852,187,2,160.71,80.355,11,2011-06-06 11:22:00,United Kingdom,1,0.9999999977849772,0
15853,52,1,110.8,110.8,1,2011-10-19 10:38:00,United Kingdom,0,1.0,0
15854,4,12,2974.65,247.88750000000002,358,2011-12-05 13:39:00,United Kingdom,0,1.0,0
15855,137,5,712.24,142.448,127,2011-07-26 10:20:00,United Kingdom,1,1.0,0
15856,4,27,16387.57,606.947037037037,362,2011-12-05 17:09:00,United Kingdom,0,1.0,0
15857,19,1,297.0,297.0,1,2011-11-21 12:18:00,United Kingdom,0,1.0,0
15858,16,5,1438.8500000000001,287.77000000000004,352,2011-11-24 12:48:00,United Kingdom,0,1.0,0
15860,41,8,977.21,122.15125,328,2011-10-30 11:25:00,United Kingdom,0,1.0,0
15861,12,8,3165.36,395.67,255,2011-11-27 15:59:00,United Kingdom,0,1.0,0
15862,8,4,832.88,208.22,366,2011-12-01 13:28:00,United Kingdom,0,1.0,0
15863,26,2,68.84,34.42,168,2011-11-14 12:49:00,United Kingdom,0,0.9999999997176685,0
15864,22,6,1936.32,322.71999999999997,294,2011-11-17 13:32:00,United Kingdom,0,1.0,0
15865,41,3,895.13,298.37666666666667,174,2011-10-30 12:43:00,United Kingdom,0,1.0,0
15866,101,1,230.53,230.53,1,2011-08-30 14:09:00,United Kingdom,1,1.0,0
15867,5,15,3812.64,254.176,364,2011-12-04 13:32:00,United Kingdom,0,1.0,0
15869,277,2,149.64,74.82,1,2011-03-07 17:23:00,United Kingdom,1,1.0,0
15870,33,1,354.09000000000003,354.09000000000003,1,2011-11-07 10:58:00,United Kingdom,0,1.0,0
15872,15,2,360.93,180.465,1,2011-11-25 11:55:00,United Kingdom,0,1.0,0
15874,64,7,4405.88,629.4114285714286,221,2011-10-07 12:31:00,United Kingdom,0,1.0,0
15877,2,2,493.28,246.64,17,2011-12-08 11:53:00,United Kingdom,0,0.99999999975277,0
15880,369,1,343.28000000000003,343.28000000000003,1,2010-12-05 13:00:00,United Kingdom,1,1.0,0
15881,312,5,501.39000000000004,100.278,53,2011-01-31 16:59:00,United Kingdom,1,0.9999999999999998,0
15882,199,4,516.36,129.09,170,2011-05-25 11:35:00,United Kingdom,1,0.9999999993414552,0
15883,2,2,396.48,198.24,32,2011-12-07 17:05:00,United Kingdom,0,0.9999999997501909,0
15885,93,3,379.35,126.45,217,2011-09-08 10:43:00,United Kingdom,1,1.0,0
15886,60,1,181.09,181.09,1,2011-10-10 14:25:00,United Kingdom,0,1.0,0
15888,81,1,168.31,168.31,1,2011-09-20 12:30:00,United Kingdom,0,1.0,0
15889,157,2,446.87,223.435,213,2011-07-06 11:10:00,United Kingdom,1,0.9999999995027768,0
15891,227,1,524.52,524.52,1,2011-04-27 12:35:00,United Kingdom,1,1.0,0
15894,253,2,263.55,131.775,116,2011-03-31 13:50:00,United Kingdom,1,0.9999999989638553,0
15895,150,1,179.17,179.17,1,2011-07-13 10:27:00,United Kingdom,1,1.0,0
15897,194,2,222.05,111.025,1,2011-05-29 13:50:00,United Kingdom,1,1.0,0
15898,1,5,1388.88,277.776,368,2011-12-08 15:23:00,United Kingdom,0,1.0,0
15899,369,1,56.25,56.25,1,2010-12-06 10:36:00,United Kingdom,1,1.0,0
15900,24,1,351.11,351.11,1,2011-11-16 12:19:00,United Kingdom,0,1.0,0
15901,17,3,363.88,121.29333333333334,139,2011-11-23 12:43:00,United Kingdom,0,1.0,0
15903,10,7,5126.76,732.3942857142857,286,2011-11-30 08:08:00,United Kingdom,0,1.0,0
15904,8,1,164.68,164.68,1,2011-12-01 14:50:00,United Kingdom,0,1.0,0
15906,20,7,1567.6899999999998,223.95571428571427,236,2011-11-20 12:24:00,United Kingdom,0,1.0,0
15907,4,3,967.45,322.48333333333335,207,2011-12-06 12:21:00,United Kingdom,0,1.0,0
15909,174,1,191.94,191.94,1,2011-06-19 10:38:00,United Kingdom,1,1.0,0
15910,1,8,1232.18,154.0225,316,2011-12-09 10:51:00,United Kingdom,0,1.0,0
15912,178,2,264.62,132.31,55,2011-06-14 14:29:00,United Kingdom,1,0.9999999988463217,0
15916,16,8,1528.0900000000001,191.01125000000002,351,2011-11-23 13:46:00,United Kingdom,0,1.0,0
15917,248,1,123.1,123.1,1,2011-04-06 10:40:00,United Kingdom,1,1.0,0
15918,191,2,334.23,167.115,81,2011-06-02 11:42:00,United Kingdom,1,0.9999999990100965,0
15919,20,2,639.8900000000001,319.94500000000005,350,2011-11-20 11:28:00,United Kingdom,0,0.9999999997451869,0
15920,154,4,167.5,41.875,1,2011-07-08 15:31:00,United Kingdom,1,1.0,0
15921,173,1,336.03000000000003,336.03000000000003,1,2011-06-20 11:03:00,United Kingdom,1,1.0,0
15922,373,1,369.5,369.5,1,2010-12-01 13:51:00,United Kingdom,1,1.0,0
15923,373,1,127.08,127.08,1,2010-12-02 12:16:00,United Kingdom,1,1.0,0
15925,194,1,207.15,207.15,1,2011-05-29 15:35:00,United Kingdom,1,1.0,0
15930,67,1,426.63,426.63,1,2011-10-03 14:52:00,United Kingdom,0,1.0,0
15932,4,8,2495.87,311.98375,286,2011-12-05 17:13:00,United Kingdom,0,1.0,0
15933,21,3,1107.46,369.15333333333336,66,2011-11-18 13:14:00,United Kingdom,0,1.0,0
15935,239,2,416.86,208.43,3,2011-04-14 13:27:00,United Kingdom,1,0.9999999962884865,0
15937,64,1,145.35,145.35,1,2011-10-06 15:48:00,United Kingdom,0,1.0,0
15938,112,5,404.58000000000004,80.91600000000001,212,2011-08-19 12:56:00,United Kingdom,1,1.0,0
15939,90,15,6115.01,407.6673333333334,242,2011-09-11 11:30:00,United Kingdom,0,1.0,0
15940,311,1,35.8,35.8,1,2011-02-01 16:18:00,United Kingdom,1,1.0,0
15942,134,1,337.44,337.44,1,2011-07-29 09:01:00,United Kingdom,1,1.0,0
15944,277,1,325.1,325.1,1,2011-03-08 10:33:00,United Kingdom,1,1.0,0
15945,365,1,181.0,181.0,1,2010-12-09 13:14:00,United Kingdom,1,1.0,0
15947,83,1,1708.24,1708.24,1,2011-09-18 10:46:00,United Kingdom,0,1.0,0
15948,8,2,955.24,477.62,36,2011-12-01 15:32:00,United Kingdom,0,0.9999999997231632,0
15949,17,2,364.72,182.36,55,2011-11-23 09:09:00,United Kingdom,0,0.9999999997004569,0
15950,32,4,1765.5100000000002,441.37750000000005,328,2011-11-08 11:09:00,United Kingdom,0,1.0,0
15951,9,2,708.22,354.11,277,2011-12-01 08:34:00,United Kingdom,0,0.9999999997538738,0
15952,34,4,806.57,201.6425,192,2011-11-06 11:18:00,United Kingdom,0,1.0,0
15953,15,8,1659.3799999999999,207.42249999999999,355,2011-11-24 15:32:00,United Kingdom,0,1.0,0
15955,24,14,4416.26,315.44714285714286,349,2011-11-15 14:15:00,United Kingdom,0,1.0,0
15957,32,1,428.89,428.89,1,2011-11-08 12:14:00,United Kingdom,0,1.0,0
15958,74,1,104.35,104.35,1,2011-09-26 13:41:00,United Kingdom,0,1.0,0
15963,20,2,470.76,235.38,26,2011-11-20 11:33:00,United Kingdom,0,0.9999999996575772,0
15965,17,4,845.64,211.41,351,2011-11-22 16:44:00,United Kingdom,0,1.0,0
15967,23,2,418.83000000000004,209.41500000000002,296,2011-11-16 15:41:00,United Kingdom,0,0.9999999997376214,0
15969,3,3,666.1,222.03333333333333,183,2011-12-07 11:06:00,United Kingdom,0,1.0,0
15970,304,1,314.1,314.1,1,2011-02-09 12:08:00,United Kingdom,1,1.0,0
15971,18,12,4199.85,349.9875,294,2011-11-22 12:50:00,United Kingdom,0,1.0,0
15973,367,1,307.82000000000005,307.82000000000005,1,2010-12-08 11:42:00,United Kingdom,1,1.0,0
15974,39,7,3442.15,491.7357142857143,250,2011-10-31 13:13:00,United Kingdom,0,1.0,0
15975,84,1,371.01,371.01,1,2011-09-16 13:33:00,United Kingdom,0,1.0,0
15976,165,2,430.94,215.47,55,2011-06-27 13:00:00,United Kingdom,1,0.9999999989293977,0
15977,17,2,1054.73,527.365,22,2011-11-22 13:29:00,United Kingdom,0,0.9999999996632369,0
15978,77,1,1098.78,1098.78,1,2011-09-23 15:21:00,United Kingdom,0,1.0,0
15980,89,3,2398.8599999999997,799.6199999999999,166,2011-09-12 09:41:00,United Kingdom,0,0.9999999995913245,0
15981,25,8,3408.48,426.06,287,2011-11-15 08:00:00,United Kingdom,0,1.0,0
15983,22,4,1475.02,368.755,352,2011-11-17 17:34:00,United Kingdom,0,1.0,0
15984,3,10,2837.67,283.767,366,2011-12-07 12:16:00,United Kingdom,0,1.0,0
15985,123,2,1142.42,571.21,114,2011-08-08 16:31:00,United Kingdom,1,0.9999999994187572,0
15986,30,1,168.12,168.12,1,2011-11-09 15:17:00,United Kingdom,0,1.0,0
15987,12,7,1451.2800000000002,207.32571428571433,357,2011-11-27 15:38:00,United Kingdom,0,1.0,0
15988,19,1,158.03,158.03,1,2011-11-20 13:23:00,United Kingdom,0,1.0,0
15990,44,2,792.11,396.055,244,2011-10-26 15:58:00,United Kingdom,0,0.9999999997039881,0
15992,4,1,41.989999999999995,41.989999999999995,1,2011-12-06 11:00:00,United Kingdom,0,1.0,0
15993,9,7,2797.57,399.65285714285716,36,2011-12-01 10:45:00,United Kingdom,0,1.0,0
15994,55,1,427.07,427.07,1,2011-10-16 12:28:00,United Kingdom,0,1.0,0
15996,88,6,1060.68,176.78,278,2011-09-12 15:14:00,United Kingdom,0,1.0,0
15998,37,5,3089.9700000000003,617.994,326,2011-11-03 12:45:00,United Kingdom,0,1.0,0
16000,3,3,12393.7,4131.233333333334,1,2011-12-07 12:17:00,United Kingdom,0,1.0,0
16003,30,5,2735.37,547.074,330,2011-11-10 09:57:00,United Kingdom,0,1.0,0
16005,12,4,615.39,153.8475,259,2011-11-27 13:47:00,United Kingdom,0,1.0,0
16006,211,1,101.4,101.4,1,2011-05-12 13:12:00,United Kingdom,1,1.0,0
16007,48,4,1701.94,425.485,168,2011-10-23 11:05:00,United Kingdom,0,1.0,0
16008,24,3,478.78,159.59333333333333,181,2011-11-16 10:32:00,United Kingdom,0,1.0,0
16009,22,4,992.71,248.1775,138,2011-11-17 16:51:00,United Kingdom,0,1.0,0
16010,246,3,407.5,135.83333333333334,117,2011-04-08 10:14:00,United Kingdom,1,1.0,0
16011,8,16,3362.71,210.169375,358,2011-12-01 16:31:00,United Kingdom,0,1.0,0
16012,35,3,1415.29,471.7633333333333,120,2011-11-04 13:25:00,United Kingdom,0,1.0,0
16013,4,47,37130.6,790.0127659574467,368,2011-12-06 10:36:00,United Kingdom,0,1.0,0
16014,38,3,662.38,220.79333333333332,254,2011-11-02 12:04:00,United Kingdom,0,1.0,0
16015,4,3,705.39,235.13,46,2011-12-06 10:58:00,United Kingdom,0,1.0,0
16016,3,8,1508.76,188.595,364,2011-12-06 14:35:00,United Kingdom,0,1.0,0
16017,47,1,211.88,211.88,1,2011-10-23 12:56:00,United Kingdom,0,1.0,0
16018,39,2,408.9,204.45,142,2011-10-31 14:13:00,United Kingdom,0,0.9999999996807649,0
16019,47,9,3786.2400000000002,420.6933333333334,318,2011-10-24 11:51:00,United Kingdom,0,1.0,0
16020,17,3,851.01,283.67,49,2011-11-23 11:18:00,United Kingdom,0,0.9999999996963944,0
16022,260,1,628.28,628.28,1,2011-03-24 13:16:00,United Kingdom,1,1.0,0
16023,46,3,719.8100000000001,239.9366666666667,221,2011-10-24 16:34:00,United Kingdom,0,1.0,0
16024,12,1,251.24,251.24,1,2011-11-27 13:26:00,United Kingdom,0,1.0,0
16025,30,1,439.65999999999997,439.65999999999997,1,2011-11-10 11:45:00,United Kingdom,0,1.0,0
16026,43,1,236.09,236.09,1,2011-10-27 13:53:00,United Kingdom,0,1.0,0
16027,92,6,934.62,155.77,211,2011-09-09 10:47:00,United Kingdom,1,1.0,0
16029,39,63,81024.84,1286.1085714285714,336,2011-11-01 10:27:00,United Kingdom,0,1.0,0
16030,310,1,331.24,331.24,1,2011-02-03 11:28:00,United Kingdom,1,1.0,0
16031,92,2,548.94,274.47,155,2011-09-08 13:07:00,United Kingdom,1,0.9999999995719298,0
16033,6,20,8816.4,440.82,365,2011-12-04 12:44:00,United Kingdom,0,1.0,0
16034,196,3,437.7,145.9,137,2011-05-27 16:17:00,United Kingdom,1,1.0,0
16036,87,2,758.9200000000001,379.46000000000004,177,2011-09-13 14:53:00,United Kingdom,0,0.999999999601743,0
16037,270,3,855.02,285.00666666666666,89,2011-03-15 09:13:00,United Kingdom,1,0.9999999999999998,0
16038,8,3,471.78,157.26,195,2011-12-02 12:40:00,United Kingdom,0,1.0,0
16040,65,3,1313.55,437.84999999999997,204,2011-10-05 13:47:00,United Kingdom,0,1.0,0
16041,31,3,3166.4,1055.4666666666667,111,2011-11-09 12:25:00,United Kingdom,0,0.9999999996878195,0
16042,22,5,1197.27,239.454,311,2011-11-17 17:50:00,United Kingdom,0,1.0,0
16043,38,4,773.99,193.4975,281,2011-11-02 12:50:00,United Kingdom,0,1.0,0
16045,120,4,1340.7,335.175,171,2011-08-12 12:41:00,United Kingdom,1,1.0,0
16048,373,2,256.44000000000005,128.22000000000003,1,2010-12-01 15:28:00,United Kingdom,1,1.0,0
16049,40,3,1111.79,370.59666666666664,35,2011-10-30 13:19:00,United Kingdom,0,1.0,0
16050,174,1,137.9,137.9,1,2011-06-19 11:44:00,United Kingdom,1,1.0,0
16052,54,1,362.06,362.06,1,2011-10-16 15:13:00,United Kingdom,0,1.0,0
16053,33,2,1511.95,755.975,90,2011-11-07 11:21:00,United Kingdom,0,0.9999999996695668,0
16054,145,1,783.9,783.9,1,2011-07-17 13:08:00,United Kingdom,1,1.0,0
16055,221,1,134.8,134.8,1,2011-05-03 09:26:00,United Kingdom,1,1.0,0
16056,45,1,664.85,664.85,1,2011-10-25 15:19:00,United Kingdom,0,1.0,0
16057,16,7,2263.12,323.30285714285714,269,2011-11-23 15:23:00,United Kingdom,0,1.0,0
16059,66,6,1459.8600000000001,243.31000000000003,302,2011-10-05 09:56:00,United Kingdom,0,1.0,0
16062,10,4,1153.62,288.405,356,2011-11-30 12:15:00,United Kingdom,0,1.0,0
16063,260,1,335.32,335.32,1,2011-03-24 14:56:00,United Kingdom,1,1.0,0
16065,365,1,372.09,372.09,1,2010-12-09 13:03:00,United Kingdom,1,1.0,0
16066,17,5,1521.87,304.37399999999997,108,2011-11-23 11:54:00,United Kingdom,0,1.0,0
16070,22,2,852.1500000000001,426.07500000000005,10,2011-11-17 15:50:00,United Kingdom,0,0.9999999996038766,0
16071,45,1,326.24,326.24,1,2011-10-26 11:14:00,United Kingdom,0,1.0,0
16072,288,1,584.3199999999999,584.3199999999999,1,2011-02-24 14:32:00,United Kingdom,1,1.0,0
16073,297,1,122.39999999999999,122.39999999999999,1,2011-02-15 15:41:00,United Kingdom,1,1.0,0
16076,3,10,2234.73,223.473,206,2011-12-06 14:59:00,United Kingdom,0,1.0,0
16078,284,1,79.2,79.2,1,2011-03-01 09:47:00,United Kingdom,1,1.0,0
16079,17,3,1352.0,450.6666666666667,24,2011-11-23 12:48:00,United Kingdom,0,1.0,0
16080,82,2,217.16,108.58,193,2011-09-19 10:42:00,United Kingdom,0,0.999999999625232,0
16081,56,5,2806.8999999999996,561.3799999999999,311,2011-10-14 13:06:00,United Kingdom,0,1.0,0
16083,101,2,1317.62,658.81,260,2011-08-31 10:47:00,United Kingdom,1,0.9999999996304585,0
16084,299,1,436.18,436.18,1,2011-02-13 16:05:00,United Kingdom,1,1.0,0
16085,23,5,981.51,196.302,298,2011-11-16 13:24:00,United Kingdom,0,1.0,0
16086,59,5,1121.3899999999999,224.27799999999996,308,2011-10-11 13:09:00,United Kingdom,0,1.0,0
16091,155,2,315.06,157.53,44,2011-07-08 08:45:00,United Kingdom,1,0.9999999988837054,0
16092,115,3,817.86,272.62,140,2011-08-17 10:46:00,United Kingdom,1,1.0,0
16093,107,1,17.0,17.0,1,2011-08-25 11:09:00,United Kingdom,1,1.0,0
16094,12,4,1078.23,269.5575,208,2011-11-28 12:45:00,United Kingdom,0,1.0,0
16096,264,1,320.62,320.62,1,2011-03-20 13:38:00,United Kingdom,1,1.0,0
16097,240,1,185.04999999999998,185.04999999999998,1,2011-04-13 13:47:00,United Kingdom,1,1.0,0
16098,88,7,2005.63,286.5185714285714,287,2011-09-13 09:59:00,United Kingdom,0,1.0,0
16099,50,3,731.9000000000001,243.9666666666667,176,2011-10-20 13:13:00,United Kingdom,0,1.0,0
16101,71,1,1290.7,1290.7,1,2011-09-30 10:18:00,United Kingdom,0,1.0,0
16102,42,3,1842.14,614.0466666666667,87,2011-10-28 13:19:00,United Kingdom,0,1.0,0
16103,7,6,1429.64,238.27333333333334,227,2011-12-02 14:16:00,United Kingdom,0,1.0,0
16104,62,1,302.36,302.36,1,2011-10-09 10:23:00,United Kingdom,0,1.0,0
16105,249,1,336.96,336.96,1,2011-04-05 10:13:00,United Kingdom,1,1.0,0
16106,66,1,108.38,108.38,1,2011-10-05 10:37:00,United Kingdom,0,1.0,0
16107,18,7,3204.1600000000003,457.7371428571429,166,2011-11-22 09:40:00,United Kingdom,0,1.0,0
16108,85,1,842.5,842.5,1,2011-09-16 11:48:00,United Kingdom,0,1.0,0
16109,219,2,611.8799999999999,305.93999999999994,90,2011-05-05 09:17:00,United Kingdom,1,0.999999998941121,0
16110,45,3,1337.48,445.82666666666665,267,2011-10-25 14:35:00,United Kingdom,0,1.0,0
16112,143,4,195.74,48.935,196,2011-07-19 14:28:00,United Kingdom,1,1.0,0
16113,183,1,161.38,161.38,1,2011-06-09 16:16:00,United Kingdom,1,1.0,0
16114,171,1,135.75000000000003,135.75000000000003,1,2011-06-22 10:13:00,United Kingdom,1,1.0,0
16115,10,8,1667.97,208.49625,283,2011-11-30 11:32:00,United Kingdom,0,1.0,0
16116,212,1,612.78,612.78,1,2011-05-12 12:01:00,United Kingdom,1,1.0,0
16117,190,1,232.21,232.21,1,2011-06-03 11:42:00,United Kingdom,1,1.0,0
16119,8,2,423.36,211.68,65,2011-12-01 15:11:00,United Kingdom,0,0.9999999997338886,0
16120,59,4,1309.14,327.285,1,2011-10-11 14:22:00,United Kingdom,0,1.0,0
16121,57,2,867.11,433.555,159,2011-10-13 12:59:00,United Kingdom,0,0.999999999651052,0
16122,73,4,684.4200000000001,171.10500000000002,294,2011-09-27 15:34:00,United Kingdom,0,1.0,0
16123,52,1,307.78,307.78,1,2011-10-19 09:18:00,United Kingdom,0,1.0,0
16124,317,1,249.0,249.0,1,2011-01-26 14:45:00,United Kingdom,1,1.0,0
16125,367,1,289.35,289.35,1,2010-12-07 15:48:00,United Kingdom,1,1.0,0
16126,29,4,6287.77,1571.9425,268,2011-11-10 16:03:00,United Kingdom,0,1.0,0
16127,39,1,656.25,656.25,1,2011-10-31 13:58:00,United Kingdom,0,1.0,0
16128,18,5,1880.22,376.044,265,2011-11-22 11:14:00,United Kingdom,0,1.0,0
16131,52,6,3506.5400000000004,584.4233333333334,189,2011-10-19 11:53:00,United Kingdom,0,1.0,0
16133,4,33,14589.04,442.09212121212124,315,2011-12-06 11:24:00,United Kingdom,0,1.0,0
16134,22,2,618.09,309.045,338,2011-11-18 10:05:00,United Kingdom,0,0.9999999997426376,0
16135,263,1,517.55,517.55,1,2011-03-22 12:30:00,United Kingdom,1,1.0,0
16136,60,3,709.38,236.46,218,2011-10-11 09:10:00,United Kingdom,0,1.0,0
16139,19,3,635.41,211.8033333333333,188,2011-11-21 08:37:00,United Kingdom,0,1.0,0
16140,66,2,725.18,362.59,306,2011-10-05 12:15:00,United Kingdom,0,0.999999999690879,0
16141,88,1,620.4,620.4,1,2011-09-12 13:11:00,United Kingdom,0,1.0,0
16142,250,1,535.34,535.34,1,2011-04-04 10:16:00,United Kingdom,1,1.0,0
16143,3,6,2424.94,404.1566666666667,366,2011-12-06 14:13:00,United Kingdom,0,1.0,0
16144,247,1,175.2,175.2,1,2011-04-07 10:09:00,United Kingdom,1,1.0,0
16145,9,11,3799.49,345.4081818181818,352,2011-12-01 10:33:00,United Kingdom,0,1.0,0
16146,157,3,734.13,244.71,75,2011-07-05 14:20:00,United Kingdom,1,1.0,0
16147,134,1,375.0,375.0,1,2011-07-29 09:57:00,United Kingdom,1,1.0,0
16148,296,1,76.32000000000001,76.32000000000001,1,2011-02-16 14:01:00,United Kingdom,1,1.0,0
16149,5,2,280.52,140.26,138,2011-12-05 11:29:00,United Kingdom,0,0.999999999754221,0
16150,43,5,2053.02,410.604,330,2011-10-28 12:39:00,United Kingdom,0,1.0,0
16152,269,1,1829.04,1829.04,1,2011-03-16 09:47:00,United Kingdom,1,1.0,0
16153,50,5,1824.23,364.846,306,2011-10-21 10:50:00,United Kingdom,0,1.0,0
16156,9,9,3122.04,346.8933333333333,303,2011-12-01 12:42:00,United Kingdom,0,1.0,0
16157,16,3,656.69,218.89666666666668,57,2011-11-24 11:41:00,United Kingdom,0,1.0,0
16159,282,1,348.2,348.2,1,2011-03-03 12:27:00,United Kingdom,1,1.0,0
16160,65,2,1025.44,512.72,21,2011-10-05 14:19:00,United Kingdom,0,0.9999999993187065,0
16161,2,19,5575.56,293.4505263157895,368,2011-12-08 12:10:00,United Kingdom,0,1.0,0
16162,252,1,37.4,37.4,1,2011-04-01 15:03:00,United Kingdom,1,1.0,0
16163,232,2,856.6000000000001,428.30000000000007,133,2011-04-21 15:15:00,United Kingdom,1,0.999999999126596,0
16164,17,3,822.48,274.16,26,2011-11-22 15:04:00,United Kingdom,0,1.0,0
16168,11,27,3787.6,140.28148148148148,360,2011-11-29 12:45:00,United Kingdom,0,1.0,0
16169,8,4,1822.97,455.7425,68,2011-12-01 15:28:00,United Kingdom,0,1.0,0
16170,51,6,1885.05,314.175,198,2011-10-20 08:21:00,United Kingdom,0,1.0,0
16171,59,1,73.2,73.2,1,2011-10-11 14:51:00,United Kingdom,0,1.0,0
16172,95,5,1140.21,228.042,147,2011-09-05 13:22:00,United Kingdom,1,1.0,0
16173,16,6,1418.3200000000002,236.38666666666668,83,2011-11-24 10:53:00,United Kingdom,0,1.0,0
16174,126,3,1009.55,336.51666666666665,26,2011-08-05 13:26:00,United Kingdom,1,1.0,0
16175,94,4,1037.59,259.3975,146,2011-09-06 14:32:00,United Kingdom,1,1.0,0
16177,50,1,331.95,331.95,1,2011-10-20 12:57:00,United Kingdom,0,1.0,0
16178,138,1,197.9,197.9,1,2011-07-24 16:05:00,United Kingdom,1,1.0,0
16179,61,1,215.83,215.83,1,2011-10-10 09:41:00,United Kingdom,0,1.0,0
16180,100,8,10254.18,1281.7725,153,2011-08-31 16:28:00,United Kingdom,1,1.0,0
16181,73,1,305.54,305.54,1,2011-09-27 13:38:00,United Kingdom,0,1.0,0
16182,72,4,6617.65,1654.4125,223,2011-09-28 13:23:00,United Kingdom,0,1.0,0
16183,67,1,338.71000000000004,338.71000000000004,1,2011-10-03 14:59:00,United Kingdom,0,1.0,0
